"SITEGRID_ID","STATION_ID","OBS_DATE","OBS_TIME","SAMPLE_DISTANCE","PROBE_DEPTH","SOIL_TEMP","TOTAL_IMPEDANCE","FIFE_DATA_CRTFCN_CODE","LAST_REVISION_DATE","source_file"
"'2840-IPU'","883","09-JUL-87","1943","1517","3","","211.77","'PRE    '","19-SEP-89","7190mult.sim"
"'2840-IPU'","883","09-JUL-87","1946","1467","3","","233.58","'PRE    '","19-SEP-89","7190mult.sim"
"'2840-IPU'","883","09-JUL-87","1948","1417","3","","279.32","'PRE    '","19-SEP-89","7190mult.sim"
"'2840-IPU'","883","09-JUL-87","1950","1367","3","","262.13","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2001","1345","3","","249.97","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2004","1395","3","","213.28","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2007","1445","3","","259.53","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2011","1495","3","","273.16","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2015","1545","3","","225.73","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2017","1595","3","","246.51","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2020","1645","3","","264.25","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2023","1695","3","","265.54","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2025","1730","3","","335.48","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2028","1780","3","","265.02","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2034","1830","3","","1091.29","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2038","1930","3","","283.01","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2041","1980","3","","233.68","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2043","2030","3","","277.32","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2047","2072","3","","494.52","'PRE    '","19-SEP-89","7190mult.sim"
"'2940-IPU'","884","09-JUL-87","2050","2114","3","","449.27","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2100","2164","3","","386.6","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2103","2114","3","","339.74","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2106","2064","3","","272.51","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2108","2014","3","","232.59","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2111","1964","3","","320.28","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2115","1914","3","","367.41","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2119","1864","3","","292.54","'PRE    '","19-SEP-89","7190mult.sim"
"'3140-IPU'","886","09-JUL-87","2122","1814","3","","302.77","'PRE    '","19-SEP-89","7190mult.sim"
"'4268-IPU'","32","09-JUL-87","1339","","5","23.1","212.58","'PRE    '","08-DEC-88","7190mult.sim"
"'4268-IPU'","32","09-JUL-87","1339","","10","23.5","189.46","'PRE    '","08-DEC-88","7190mult.sim"
"'4268-IPU'","32","09-JUL-87","1340","","10","23.3","207.32","'PRE    '","08-DEC-88","7190mult.sim"
"'4268-IPU'","32","09-JUL-87","1341","","5","23.1","999.99","'PRE    '","08-DEC-88","7190mult.sim"
"'4439-IPU'","11","09-JUL-87","1401","","5","22.8","213.41","'PRE    '","08-DEC-88","7190mult.sim"
"'4439-IPU'","11","09-JUL-87","1401","","10","23.1","231.5","'PRE    '","08-DEC-88","7190mult.sim"
"'4439-IPU'","11","09-JUL-87","1402","","10","23.2","259.46","'PRE    '","08-DEC-88","7190mult.sim"
"'4439-IPU'","11","09-JUL-87","1403","","5","23.1","238.85","'PRE    '","08-DEC-88","7190mult.sim"
"'4609-IPU'","17","09-JUL-87","1447","","10","23.7","290.39","'PRE    '","08-DEC-88","7190mult.sim"
"'4609-IPU'","17","09-JUL-87","1448","","5","23.7","309.14","'PRE    '","08-DEC-88","7190mult.sim"
"'4609-IPU'","17","09-JUL-87","1449","","10","22.9","374.58","'PRE    '","08-DEC-88","7190mult.sim"
"'4609-IPU'","17","09-JUL-87","1450","","5","23.0","420.8","'PRE    '","08-DEC-88","7190mult.sim"
"'8639-IPU'","21","09-JUL-87","1420","","10","23.7","287.97","'PRE    '","08-DEC-88","7190mult.sim"
"'8639-IPU'","21","09-JUL-87","1421","","5","23.4","232.23","'PRE    '","08-DEC-88","7190mult.sim"
"'8639-IPU'","21","09-JUL-87","1422","","5","23.3","356.05","'PRE    '","08-DEC-88","7190mult.sim"
"'8639-IPU'","21","09-JUL-87","1422","","10","23.4","216.49","'PRE    '","08-DEC-88","7190mult.sim"
"'2731-IPU'","1","10-JUL-87","1518","","10","23.6","205.62","'PRE    '","08-DEC-88","7191mult.sim"
"'2731-IPU'","1","10-JUL-87","1519","","5","24.0","247.51","'PRE    '","08-DEC-88","7191mult.sim"
"'2731-IPU'","1","10-JUL-87","1520","","10","23.9","232.97","'PRE    '","08-DEC-88","7191mult.sim"
"'2731-IPU'","1","10-JUL-87","1521","","5","24.3","280.88","'PRE    '","08-DEC-88","7191mult.sim"
"'4268-IPU'","32","10-JUL-87","1326","","5","23.4","221.14","'PRE    '","08-DEC-88","7191mult.sim"
"'4268-IPU'","32","10-JUL-87","1326","","10","23.5","196.52","'PRE    '","08-DEC-88","7191mult.sim"
"'4268-IPU'","32","10-JUL-87","1327","","10","23.5","276.48","'PRE    '","08-DEC-88","7191mult.sim"
"'4268-IPU'","32","10-JUL-87","1328","","5","23.3","999.99","'PRE    '","08-DEC-88","7191mult.sim"
"'4439-IPU'","11","10-JUL-87","1348","","10","23.2","240.24","'PRE    '","08-DEC-88","7191mult.sim"
"'4439-IPU'","11","10-JUL-87","1349","","10","23.3","257.12","'PRE    '","08-DEC-88","7191mult.sim"
"'4439-IPU'","11","10-JUL-87","1349","","5","23.0","216.67","'PRE    '","08-DEC-88","7191mult.sim"
"'4439-IPU'","11","10-JUL-87","1350","","5","23.3","208.19","'PRE    '","08-DEC-88","7191mult.sim"
"'4609-IPU'","17","10-JUL-87","1442","","5","24.3","321.51","'PRE    '","08-DEC-88","7191mult.sim"
"'4609-IPU'","17","10-JUL-87","1442","","10","23.9","305.18","'PRE    '","08-DEC-88","7191mult.sim"
"'4609-IPU'","17","10-JUL-87","1443","","10","23.3","334.94","'PRE    '","08-DEC-88","7191mult.sim"
"'4609-IPU'","17","10-JUL-87","1444","","5","23.4","298.88","'PRE    '","08-DEC-88","7191mult.sim"
"'8639-IPU'","21","10-JUL-87","1413","","10","23.8","290.63","'PRE    '","08-DEC-88","7191mult.sim"
"'8639-IPU'","21","10-JUL-87","1414","","5","23.9","249.3","'PRE    '","08-DEC-88","7191mult.sim"
"'8639-IPU'","21","10-JUL-87","1415","","10","23.6","227.97","'PRE    '","08-DEC-88","7191mult.sim"
"'8639-IPU'","21","10-JUL-87","1416","","5","23.5","354.53","'PRE    '","08-DEC-88","7191mult.sim"
"'2731-IPU'","1","11-JUL-87","1923","","10","25.9","227.55","'PRE    '","08-DEC-88","7192mult.sim"
"'2731-IPU'","1","11-JUL-87","1924","","5","29.3","337.4","'PRE    '","08-DEC-88","7192mult.sim"
"'2731-IPU'","1","11-JUL-87","1925","","5","29.7","314.61","'PRE    '","08-DEC-88","7192mult.sim"
"'2731-IPU'","1","11-JUL-87","1925","","10","27.0","261.96","'PRE    '","08-DEC-88","7192mult.sim"
"'4268-IPU'","32","11-JUL-87","1356","","10","24.1","199.29","'PRE    '","08-DEC-88","7192mult.sim"
"'4268-IPU'","32","11-JUL-87","1357","","5","24.1","229.33","'PRE    '","08-DEC-88","7192mult.sim"
"'4268-IPU'","32","11-JUL-87","1358","","10","24.0","272.76","'PRE    '","08-DEC-88","7192mult.sim"
"'4268-IPU'","32","11-JUL-87","1359","","5","23.8","999.99","'PRE    '","08-DEC-88","7192mult.sim"
"'4439-IPU'","11","11-JUL-87","1428","","10","23.1","240.47","'PRE    '","08-DEC-88","7192mult.sim"
"'4439-IPU'","11","11-JUL-87","1429","","5","23.1","220.95","'PRE    '","08-DEC-88","7192mult.sim"
"'4439-IPU'","11","11-JUL-87","1430","","5","23.7","196.59","'PRE    '","08-DEC-88","7192mult.sim"
"'4439-IPU'","11","11-JUL-87","1430","","10","23.4","254.48","'PRE    '","08-DEC-88","7192mult.sim"
"'4609-IPU'","17","11-JUL-87","1515","","10","24.5","294.09","'PRE    '","08-DEC-88","7192mult.sim"
"'4609-IPU'","17","11-JUL-87","1516","","5","25.0","327.22","'PRE    '","08-DEC-88","7192mult.sim"
"'4609-IPU'","17","11-JUL-87","1517","","5","23.5","306.86","'PRE    '","08-DEC-88","7192mult.sim"
"'4609-IPU'","17","11-JUL-87","1517","","10","23.6","348.57","'PRE    '","08-DEC-88","7192mult.sim"
"'8639-IPU'","21","11-JUL-87","1449","","10","24.3","298.65","'PRE    '","08-DEC-88","7192mult.sim"
"'8639-IPU'","21","11-JUL-87","1450","","5","24.7","280.88","'PRE    '","08-DEC-88","7192mult.sim"
"'8639-IPU'","21","11-JUL-87","1451","","10","23.8","263.26","'PRE    '","08-DEC-88","7192mult.sim"
"'8639-IPU'","21","11-JUL-87","1452","","5","24.1","383.28","'PRE    '","08-DEC-88","7192mult.sim"
